frame_index,tracker_id,vehicle_type,class_id,traffic_light_status,phase_state,speed_ms,speed_kmh,distance_to_stop_line_m,distance_to_front_vehicle_m,traffic_density,ttc_s,pending_yellow_decision,yellow_light_decision
0,1,car,2,OFF,unknown,,,50.0,13.0,6,,0,
0,2,car,2,OFF,unknown,,,4.0,,6,,0,
0,3,motorcycle,3,OFF,unknown,,,22.0,18.0,6,,0,
0,4,truck,7,OFF,unknown,,,22.0,18.0,6,,0,
0,5,car,2,OFF,unknown,,,37.0,15.0,6,,0,
0,6,car,2,OFF,unknown,,,52.0,2.0,6,,0,
1,1,car,2,OFF,unknown,,,49.0,12.0,6,,0,
1,2,car,2,OFF,unknown,,,3.0,,6,,0,
1,4,truck,7,OFF,unknown,,,21.0,18.0,6,,0,
1,3,motorcycle,3,OFF,unknown,,,21.0,18.0,6,,0,
1,6,car,2,OFF,unknown,,,51.0,2.0,6,,0,
1,5,car,2,OFF,unknown,,,37.0,16.0,6,,0,
2,1,car,2,OFF,unknown,,,48.0,11.0,6,,0,
2,4,truck,7,OFF,unknown,,,21.0,18.0,6,,0,
2,2,car,2,OFF,unknown,,,3.0,,6,,0,
2,5,car,2,OFF,unknown,,,37.0,16.0,6,,0,
2,6,car,2,OFF,unknown,,,51.0,3.0,6,,0,
2,3,motorcycle,3,OFF,unknown,,,21.0,18.0,6,,0,
3,1,car,2,OFF,unknown,,,47.0,10.0,6,,0,
3,4,truck,7,OFF,unknown,,,20.0,17.0,6,,0,
3,5,car,2,OFF,unknown,,,37.0,16.0,6,,0,
3,2,car,2,OFF,unknown,,,3.0,,6,,0,
3,3,motorcycle,3,OFF,unknown,,,21.0,1.0,6,,0,
3,6,car,2,OFF,unknown,,,51.0,4.0,6,,0,
4,1,car,2,OFF,unknown,,,47.0,10.0,6,,0,
4,4,truck,7,OFF,unknown,,,19.0,2.0,6,,0,
4,5,car,2,OFF,unknown,,,37.0,16.0,6,,0,
4,3,motorcycle,3,OFF,unknown,,,21.0,2.0,6,,0,
4,10,car,2,OFF,unknown,,,17.0,,6,,0,
4,6,truck,7,OFF,unknown,,,50.0,3.0,6,,0,
5,1,car,2,OFF,unknown,,,46.0,9.0,6,,0,
5,4,truck,7,OFF,unknown,,,19.0,2.0,6,,0,
5,6,car,2,OFF,unknown,,,50.0,4.0,6,,0,
5,5,car,2,OFF,unknown,,,37.0,16.0,6,,0,
5,10,car,2,OFF,unknown,,,17.0,,6,,0,
5,3,motorcycle,3,OFF,unknown,,,21.0,2.0,6,,0,
6,1,car,2,OFF,unknown,,,45.0,8.0,6,,0,
6,6,car,2,OFF,unknown,,,50.0,5.0,6,,0,
6,4,truck,7,OFF,unknown,,,18.0,1.0,6,,0,
6,5,car,2,OFF,unknown,,,37.0,17.0,6,,0,
6,3,motorcycle,3,OFF,unknown,,,20.0,2.0,6,,0,
6,10,car,2,OFF,unknown,,,17.0,,6,,0,
7,13,car,2,OFF,unknown,,,57.0,8.0,6,,0,
7,1,car,2,OFF,unknown,,,44.0,24.0,6,,0,
7,4,truck,7,OFF,unknown,,,17.0,,6,,0,
7,6,truck,7,OFF,unknown,,,49.0,5.0,6,,0,
7,3,motorcycle,3,OFF,unknown,,,20.0,3.0,6,,0,
7,10,car,2,OFF,unknown,,,17.0,,6,,0,
8,13,car,2,OFF,unknown,,,56.0,7.0,7,,0,
8,1,car,2,OFF,unknown,,,44.0,7.0,7,,0,
8,4,truck,7,OFF,unknown,,,17.0,,7,,0,
8,6,truck,7,OFF,unknown,,,49.0,5.0,7,,0,
8,3,motorcycle,3,OFF,unknown,,,20.0,3.0,7,,0,
8,5,car,2,OFF,unknown,,,37.0,17.0,7,,0,
8,10,car,2,OFF,unknown,,,17.0,,7,,0,
9,13,car,2,YELLOW,yellow,,,55.0,6.0,6,,1,
9,1,car,2,YELLOW,yellow,,,43.0,7.0,6,,1,
9,4,truck,7,YELLOW,yellow,,,16.0,,6,,1,
9,6,truck,7,YELLOW,yellow,,,49.0,6.0,6,,1,
9,5,car,2,YELLOW,yellow,,,36.0,19.0,6,,1,
9,10,car,2,YELLOW,yellow,,,17.0,1.0,6,,1,
10,1,car,2,YELLOW,yellow,,,42.0,6.0,6,,1,
10,13,car,2,YELLOW,yellow,,,54.0,5.0,6,,1,
10,4,truck,7,YELLOW,yellow,,,16.0,,6,,1,
10,6,truck,7,YELLOW,yellow,,,49.0,7.0,6,,1,
10,10,car,2,YELLOW,yellow,,,17.0,1.0,6,,1,
10,5,car,2,YELLOW,yellow,,,36.0,19.0,6,,1,
11,13,car,2,YELLOW,yellow,,,54.0,6.0,6,,1,
11,1,car,2,YELLOW,yellow,16.0,57.6,42.0,6.0,6,2.625,1,
11,10,car,2,YELLOW,yellow,,,16.0,1.0,6,,1,
11,6,truck,7,YELLOW,yellow,8.0,28.8,48.0,6.0,6,6.0,1,
11,5,car,2,YELLOW,yellow,,,36.0,20.0,6,,1,
11,4,car,2,YELLOW,yellow,14.0,50.4,15.0,,6,1.071,1,
12,13,car,2,YELLOW,yellow,,,53.0,5.0,7,,1,
12,1,car,2,YELLOW,yellow,16.615,59.815,41.0,5.0,7,2.468,1,
12,10,car,2,YELLOW,yellow,,,16.0,1.0,7,,1,
12,4,car,2,YELLOW,yellow,12.923,46.523,15.0,,7,1.161,1,
12,3,motorcycle,3,YELLOW,yellow,,,20.0,4.0,7,,1,
12,6,truck,7,YELLOW,yellow,7.385,26.585,48.0,7.0,7,6.5,1,
12,5,car,2,YELLOW,yellow,2.0,7.2,36.0,16.0,7,18.0,1,
13,13,car,2,YELLOW,yellow,,,52.0,4.0,5,,1,
13,1,car,2,YELLOW,yellow,17.143,61.714,40.0,24.0,5,2.333,1,
13,6,car,2,YELLOW,yellow,6.857,24.686,48.0,8.0,5,7.0,1,
13,10,car,2,YELLOW,yellow,,,16.0,2.0,5,,1,
13,4,car,2,YELLOW,yellow,13.714,49.371,14.0,,5,1.021,1,
14,13,car,2,YELLOW,yellow,,,51.0,3.0,5,,1,
14,1,car,2,YELLOW,yellow,17.6,63.36,39.0,22.0,5,2.216,1,
14,6,car,2,YELLOW,yellow,6.4,23.04,48.0,9.0,5,7.5,1,
14,4,car,2,YELLOW,yellow,14.4,51.84,13.0,,5,0.903,1,
14,10,car,2,YELLOW,yellow,,,17.0,4.0,5,,1,
15,13,car,2,YELLOW,yellow,,,50.0,3.0,6,,1,
15,1,car,2,YELLOW,yellow,18.0,64.8,38.0,2.0,6,2.111,1,
15,4,truck,7,YELLOW,yellow,15.0,54.0,12.0,,6,0.8,1,
15,6,car,2,YELLOW,yellow,7.5,27.0,47.0,9.0,6,6.267,1,
15,10,car,2,YELLOW,yellow,0.0,0.0,17.0,5.0,6,,1,
15,5,car,2,YELLOW,yellow,1.846,6.646,36.0,19.0,6,19.5,1,
16,13,car,2,YELLOW,yellow,,,49.0,2.0,6,,1,
16,1,car,2,YELLOW,yellow,16.941,60.988,38.0,2.0,6,2.243,1,
16,6,car,2,YELLOW,yellow,7.059,25.412,47.0,9.0,6,6.658,1,
16,4,truck,7,YELLOW,yellow,14.118,50.824,12.0,,6,0.85,1,
16,10,car,2,YELLOW,yellow,0.0,0.0,17.0,5.0,6,,1,
16,5,car,2,YELLOW,yellow,1.714,6.171,36.0,19.0,6,21.0,1,
17,13,car,2,YELLOW,yellow,,,49.0,2.0,7,,1,
17,1,car,2,YELLOW,yellow,17.333,62.4,37.0,1.0,7,2.135,1,
17,4,car,2,YELLOW,yellow,13.333,48.0,12.0,,7,0.9,1,
17,6,car,2,YELLOW,yellow,6.667,24.0,47.0,10.0,7,7.05,1,
17,10,car,2,YELLOW,yellow,0.0,0.0,17.0,5.0,7,,1,
17,14,car,2,YELLOW,yellow,,,23.0,6.0,7,,1,
17,5,car,2,YELLOW,yellow,1.6,5.76,36.0,13.0,7,22.5,1,
18,13,car,2,YELLOW,yellow,18.0,64.8,48.0,1.0,7,2.667,1,
18,1,car,2,YELLOW,yellow,17.684,63.663,36.0,13.0,7,2.036,1,
18,6,car,2,YELLOW,yellow,6.316,22.737,47.0,11.0,7,7.442,1,
18,4,car,2,YELLOW,yellow,13.895,50.021,11.0,,7,0.792,1,
18,10,car,2,YELLOW,yellow,0.0,0.0,17.0,6.0,7,,1,
18,14,car,2,YELLOW,yellow,,,23.0,6.0,7,,1,
18,5,car,2,YELLOW,yellow,1.5,5.4,36.0,13.0,7,24.0,1,
19,13,car,2,YELLOW,yellow,18.462,66.462,47.0,11.0,7,2.546,1,
19,1,car,2,YELLOW,yellow,18.0,64.8,35.0,12.0,7,1.944,1,
