frame_index,tracker_id,vehicle_type,class_id,traffic_light_status,phase_state,speed_ms,speed_kmh,distance_to_stop_line_m,distance_to_front_vehicle_m,traffic_density,ttc_s,pending_yellow_decision,yellow_light_decision
0,1,car,2,OFF,unknown,,,45.0,3.0,8,,0,
0,2,car,2,OFF,unknown,,,53.0,8.0,8,,0,
0,3,car,2,OFF,unknown,,,15.0,11.0,8,,0,
0,4,car,2,OFF,unknown,,,42.0,8.0,8,,0,
0,5,car,2,OFF,unknown,,,34.0,3.0,8,,0,
0,6,car,2,OFF,unknown,,,31.0,10.0,8,,0,
0,7,car,2,OFF,unknown,,,21.0,6.0,8,,0,
0,8,motorcycle,3,OFF,unknown,,,4.0,,8,,0,
1,1,car,2,OFF,unknown,,,44.0,2.0,8,,0,
1,2,car,2,OFF,unknown,,,53.0,9.0,8,,0,
1,3,car,2,OFF,unknown,,,14.0,11.0,8,,0,
1,4,car,2,OFF,unknown,,,42.0,8.0,8,,0,
1,5,car,2,OFF,unknown,,,34.0,3.0,8,,0,
1,6,car,2,OFF,unknown,,,31.0,10.0,8,,0,
1,8,motorcycle,3,OFF,unknown,,,3.0,,8,,0,
1,7,car,2,OFF,unknown,,,21.0,7.0,8,,0,
2,1,car,2,OFF,unknown,,,43.0,1.0,8,,0,
2,2,car,2,OFF,unknown,,,53.0,10.0,8,,0,
2,3,car,2,OFF,unknown,,,13.0,11.0,8,,0,
2,4,car,2,OFF,unknown,,,42.0,8.0,8,,0,
2,6,car,2,OFF,unknown,,,32.0,11.0,8,,0,
2,5,car,2,OFF,unknown,,,34.0,2.0,8,,0,
2,7,car,2,OFF,unknown,,,21.0,8.0,8,,0,
2,8,motorcycle,3,OFF,unknown,,,2.0,,8,,0,
3,1,car,2,OFF,unknown,,,43.0,1.0,9,,0,
3,2,car,2,OFF,unknown,,,53.0,10.0,9,,0,
3,3,car,2,OFF,unknown,,,13.0,11.0,9,,0,
3,4,car,2,OFF,unknown,,,42.0,8.0,9,,0,
3,6,car,2,OFF,unknown,,,31.0,10.0,9,,0,
3,5,car,2,OFF,unknown,,,34.0,3.0,9,,0,
3,10,motorcycle,3,OFF,unknown,,,15.0,2.0,9,,0,
3,8,motorcycle,3,OFF,unknown,,,2.0,,9,,0,
3,7,car,2,OFF,unknown,,,21.0,6.0,9,,0,
4,1,car,2,OFF,unknown,,,42.0,7.0,9,,0,
4,2,car,2,OFF,unknown,,,53.0,10.0,9,,0,
4,3,car,2,OFF,unknown,,,12.0,10.0,9,,0,
4,4,car,2,OFF,unknown,,,43.0,1.0,9,,0,
4,5,car,2,OFF,unknown,,,35.0,6.0,9,,0,
4,7,car,2,OFF,unknown,,,22.0,7.0,9,,0,
4,8,motorcycle,3,OFF,unknown,,,2.0,,9,,0,
4,10,motorcycle,3,OFF,unknown,,,15.0,3.0,9,,0,
4,6,car,2,OFF,unknown,,,29.0,7.0,9,,0,
5,1,car,2,OFF,unknown,,,42.0,7.0,9,,0,
5,2,car,2,OFF,unknown,,,53.0,11.0,9,,0,
5,3,car,2,OFF,unknown,,,11.0,10.0,9,,0,
5,4,car,2,OFF,unknown,,,42.0,7.0,9,,0,
5,5,car,2,OFF,unknown,,,35.0,7.0,9,,0,
5,8,motorcycle,3,OFF,unknown,,,1.0,,9,,0,
5,10,motorcycle,3,OFF,unknown,,,14.0,3.0,9,,0,
5,7,car,2,OFF,unknown,,,21.0,7.0,9,,0,
5,6,car,2,OFF,unknown,,,28.0,7.0,9,,0,
6,1,car,2,OFF,unknown,,,41.0,6.0,9,,0,
6,2,car,2,OFF,unknown,,,53.0,10.0,9,,0,
6,3,car,2,OFF,unknown,,,11.0,11.0,9,,0,
6,4,car,2,OFF,unknown,,,43.0,2.0,9,,0,
6,5,car,2,OFF,unknown,,,35.0,8.0,9,,0,
6,8,motorcycle,3,OFF,unknown,,,0.0,,9,,0,
6,6,car,2,OFF,unknown,,,27.0,6.0,9,,0,
6,7,car,2,OFF,unknown,,,21.0,8.0,9,,0,
6,10,motorcycle,3,OFF,unknown,,,13.0,2.0,9,,0,
7,1,car,2,OFF,unknown,,,40.0,5.0,9,,0,
7,2,car,2,OFF,unknown,,,53.0,10.0,9,,0,
7,3,car,2,OFF,unknown,,,10.0,10.0,9,,0,
7,4,car,2,OFF,unknown,,,43.0,3.0,9,,0,
7,8,motorcycle,3,OFF,unknown,,,0.0,,9,,0,
7,5,car,2,OFF,unknown,,,35.0,8.0,9,,0,
