frame_index,tracker_id,vehicle_type,class_id,traffic_light_status,phase_state,speed_ms,speed_kmh,distance_to_stop_line_m,distance_to_front_vehicle_m,traffic_density,ttc_s,pending_yellow_decision,yellow_light_decision
0,1,car,2,OFF,unknown,,,45.0,23.0,4,,0,
0,2,car,2,OFF,unknown,,,22.0,10.0,4,,0,
0,3,car,2,OFF,unknown,,,12.0,12.0,4,,0,
0,4,bus,5,OFF,unknown,,,0.0,,4,,0,
1,1,car,2,OFF,unknown,,,44.0,23.0,4,,0,
1,2,car,2,OFF,unknown,,,21.0,10.0,4,,0,
1,3,car,2,OFF,unknown,,,11.0,11.0,4,,0,
1,4,bus,5,OFF,unknown,,,0.0,,4,,0,
2,1,car,2,OFF,unknown,,,44.0,24.0,4,,0,
2,2,car,2,OFF,unknown,,,20.0,9.0,4,,0,
2,4,bus,5,OFF,unknown,,,0.0,,4,,0,
2,3,car,2,OFF,unknown,,,11.0,11.0,4,,0,
3,1,car,2,OFF,unknown,,,43.0,24.0,4,,0,
3,2,car,2,OFF,unknown,,,19.0,9.0,4,,0,
3,4,bus,5,OFF,unknown,,,0.0,,4,,0,
3,3,car,2,OFF,unknown,,,10.0,10.0,4,,0,
4,1,car,2,OFF,unknown,4.4,15.84,43.0,24.0,4,9.773,0,
4,2,car,2,OFF,unknown,6.6,23.76,19.0,9.0,4,2.879,0,
4,4,bus,5,OFF,unknown,0.0,0.0,0.0,,4,,0,
4,3,car,2,OFF,unknown,4.4,15.84,10.0,10.0,4,2.273,0,
5,1,car,2,OFF,unknown,5.5,19.8,42.0,24.0,4,7.636,0,
5,2,car,2,OFF,unknown,7.333,26.4,18.0,10.0,4,2.455,0,
5,3,car,2,OFF,unknown,7.333,26.4,8.0,8.0,4,1.091,0,
5,4,bus,5,OFF,unknown,0.0,0.0,0.0,,4,,0,
6,1,car,2,OFF,unknown,6.286,22.629,41.0,24.0,5,6.523,0,
6,2,car,2,OFF,unknown,7.857,28.286,17.0,3.0,5,2.164,0,
6,4,bus,5,OFF,unknown,0.0,0.0,0.0,,5,,0,
6,3,car,2,OFF,unknown,6.286,22.629,8.0,8.0,5,1.273,0,
6,5,car,2,OFF,unknown,,,14.0,6.0,5,,0,
7,1,car,2,OFF,unknown,6.875,24.75,40.0,23.0,4,5.818,0,
7,2,car,2,OFF,unknown,6.875,24.75,17.0,3.0,4,2.473,0,
7,4,bus,5,OFF,unknown,0.0,0.0,0.0,,4,,0,
7,5,car,2,OFF,unknown,,,14.0,14.0,4,,0,
8,1,car,2,OFF,unknown,6.111,22.0,40.0,24.0,5,6.545,0,
8,2,car,2,OFF,unknown,7.333,26.4,16.0,3.0,5,2.182,0,
8,3,car,2,OFF,unknown,6.875,24.75,7.0,7.0,5,1.018,0,
8,4,bus,5,OFF,unknown,0.0,0.0,0.0,,5,,0,
8,5,truck,7,OFF,unknown,,,13.0,6.0,5,,0,
9,1,car,2,YELLOW,yellow,6.6,23.76,39.0,24.0,5,5.909,1,
9,2,car,2,YELLOW,yellow,7.7,27.72,15.0,2.0,5,1.948,1,
9,3,car,2,YELLOW,yellow,7.333,26.4,6.0,6.0,5,0.818,1,
9,4,bus,5,YELLOW,yellow,0.0,0.0,0.0,,5,,0,
9,5,truck,7,YELLOW,yellow,,,13.0,7.0,5,,1,
10,1,car,2,YELLOW,yellow,7.0,25.2,38.0,24.0,5,5.429,1,
10,2,car,2,YELLOW,yellow,8.0,28.8,14.0,1.0,5,1.75,1,
10,3,car,2,YELLOW,yellow,7.7,27.72,5.0,5.0,5,0.649,1,
10,4,bus,5,YELLOW,yellow,0.0,0.0,0.0,,5,,0,
10,5,truck,7,YELLOW,yellow,2.2,7.92,13.0,8.0,5,5.909,1,
11,1,car,2,YELLOW,yellow,6.0,21.6,38.0,24.0,5,6.333,1,
11,2,car,2,YELLOW,yellow,7.0,25.2,14.0,9.0,5,2.0,1,
11,3,car,2,YELLOW,yellow,7.0,25.2,5.0,5.0,5,0.714,1,
11,5,car,2,YELLOW,yellow,0.0,0.0,14.0,9.0,5,,1,
11,4,bus,5,YELLOW,yellow,0.0,0.0,0.0,,5,,0,
12,1,car,2,YELLOW,yellow,7.0,25.2,37.0,23.0,5,5.286,1,
12,2,car,2,YELLOW,yellow,7.0,25.2,13.0,9.0,5,1.857,1,
12,3,car,2,YELLOW,yellow,7.0,25.2,4.0,4.0,5,0.571,1,
12,4,bus,5,YELLOW,yellow,0.0,0.0,0.0,,5,,0,
12,5,car,2,YELLOW,yellow,0.0,0.0,14.0,1.0,5,,1,
13,1,car,2,YELLOW,yellow,7.0,25.2,36.0,23.0,5,5.143,1,
13,2,car,2,YELLOW,yellow,7.0,25.2,12.0,8.0,5,1.714,1,
13,3,car,2,YELLOW,yellow,7.0,25.2,4.0,4.0,5,0.571,1,
13,5,car,2,YELLOW,yellow,1.375,4.95,13.0,1.0,5,9.455,1,
13,4,bus,5,YELLOW,yellow,0.0,0.0,0.0,,5,,0,
14,1,car,2,YELLOW,yellow,7.0,25.2,36.0,23.0,5,5.143,1,
14,2,car,2,YELLOW,yellow,7.0,25.2,12.0,8.0,5,1.714,1,
14,3,car,2,YELLOW,yellow,6.0,21.6,4.0,4.0,5,0.667,1,
14,4,bus,5,YELLOW,yellow,0.0,0.0,0.0,,5,,0,
14,5,car,2,YELLOW,yellow,1.222,4.4,13.0,1.0,5,10.636,1,
15,1,car,2,YELLOW,yellow,7.0,25.2,35.0,22.0,4,5.0,1,
15,2,car,2,YELLOW,yellow,7.0,25.2,11.0,11.0,4,1.571,1,
15,4,bus,5,YELLOW,yellow,0.0,0.0,0.0,,4,,0,
15,5,car,2,YELLOW,yellow,1.1,3.96,13.0,2.0,4,11.818,1,
16,1,car,2,YELLOW,yellow,7.0,25.2,34.0,20.0,4,4.857,1,
16,2,car,2,YELLOW,yellow,6.0,21.6,11.0,11.0,4,1.833,1,
16,4,bus,5,YELLOW,yellow,0.0,0.0,0.0,,4,,0,
16,5,car,2,YELLOW,yellow,0.0,0.0,14.0,3.0,4,,1,
17,1,car,2,YELLOW,yellow,6.0,21.6,34.0,20.0,4,5.667,1,
17,2,car,2,YELLOW,yellow,7.0,25.2,10.0,10.0,4,1.429,1,
17,4,bus,5,YELLOW,yellow,0.0,0.0,0.0,,4,,0,
17,5,car,2,YELLOW,yellow,0.0,0.0,14.0,4.0,4,,1,
18,1,car,2,YELLOW,yellow,7.0,25.2,33.0,19.0,4,4.714,1,
18,2,car,2,YELLOW,yellow,7.0,25.2,9.0,9.0,4,1.286,1,
18,4,bus,5,YELLOW,yellow,0.0,0.0,0.0,,4,,0,
18,5,car,2,YELLOW,yellow,1.0,3.6,14.0,5.0,4,14.0,1,
19,1,car,2,YELLOW,yellow,7.0,25.2,32.0,19.0,4,4.571,1,
19,2,car,2,YELLOW,yellow,6.0,21.6,9.0,9.0,4,1.5,1,
19,4,bus,5,YELLOW,yellow,0.0,0.0,0.0,,4,,0,
19,5,car,2,YELLOW,yellow,0.0,0.0,13.0,4.0,4,,1,
20,1,car,2,YELLOW,yellow,6.0,21.6,32.0,19.0,4,5.333,1,
20,2,car,2,YELLOW,yellow,6.0,21.6,8.0,8.0,4,1.333,1,
20,4,bus,5,YELLOW,yellow,0.0,0.0,0.0,,4,,0,
20,5,car,2,YELLOW,yellow,0.0,0.0,13.0,5.0,4,,1,
21,1,car,2,YELLOW,yellow,7.0,25.2,31.0,18.0,4,4.429,1,
21,4,bus,5,YELLOW,yellow,0.0,0.0,0.0,,4,,0,
21,2,car,2,YELLOW,yellow,6.0,21.6,8.0,8.0,4,1.333,1,
21,5,car,2,YELLOW,yellow,1.0,3.6,13.0,5.0,4,13.0,1,
22,1,car,2,YELLOW,yellow,6.0,21.6,31.0,18.0,4,5.167,1,
22,2,car,2,YELLOW,yellow,6.0,21.6,7.0,7.0,4,1.167,1,
22,4,bus,5,YELLOW,yellow,0.0,0.0,0.0,,4,,0,
22,5,car,2,YELLOW,yellow,1.0,3.6,13.0,6.0,4,13.0,1,
23,1,car,2,YELLOW,yellow,6.0,21.6,30.0,17.0,4,5.0,1,
23,2,car,2,YELLOW,yellow,5.0,18.0,7.0,7.0,4,1.4,1,
23,5,car,2,YELLOW,yellow,0.0,0.0,13.0,6.0,4,,1,
23,4,bus,5,YELLOW,yellow,0.0,0.0,0.0,,4,,0,
24,1,car,2,YELLOW,yellow,7.0,25.2,29.0,15.0,4,4.143,1,
24,2,car,2,YELLOW,yellow,5.0,18.0,7.0,7.0,4,1.4,1,
24,4,bus,5,YELLOW,yellow,0.0,0.0,0.0,,4,,0,
24,5,car,2,YELLOW,yellow,1.0,3.6,14.0,7.0,4,14.0,1,
25,1,car,2,YELLOW,yellow,6.0,21.6,29.0,15.0,4,4.833,1,
25,2,car,2,YELLOW,yellow,5.0,18.0,6.0,6.0,4,1.2,1,
25,4,bus,5,YELLOW,yellow,0.0,0.0,0.0,,4,,0,
25,5,car,2,YELLOW,yellow,1.0,3.6,14.0,8.0,4,14.0,1,
26,1,car,2,YELLOW,yellow,6.0,21.6,28.0,14.0,4,4.667,1,
26,2,car,2,YELLOW,yellow,5.0,18.0,6.0,6.0,4,1.2,1,
26,4,bus,5,YELLOW,yellow,0.0,0.0,0.0,,4,,0,
26,5,car,2,YELLOW,yellow,0.0,0.0,14.0,8.0,4,,1,
27,1,car,2,YELLOW,yellow,7.0,25.2,27.0,13.0,4,3.857,1,
27,2,car,2,YELLOW,yellow,5.0,18.0,5.0,5.0,4,1.0,1,
27,4,bus,5,YELLOW,yellow,0.0,0.0,0.0,,4,,0,
27,5,car,2,YELLOW,yellow,0.0,0.0,14.0,9.0,4,,1,
28,6,car,2,YELLOW,yellow,,,57.0,30.0,5,,1,
