frame_index,tracker_id,vehicle_type,class_id,traffic_light_status,phase_state,speed_ms,speed_kmh,distance_to_stop_line_m,distance_to_front_vehicle_m,traffic_density,ttc_s,pending_yellow_decision,yellow_light_decision
36,6,car,2,YELLOW,yellow,1.182,4.255,17.0,14.0,7,14.385,1,
36,1,car,2,YELLOW,yellow,6.0,21.6,27.0,10.0,7,4.5,1,
36,10,motorcycle,3,YELLOW,yellow,21.125,76.05,3.0,,7,0.142,1,
37,9,truck,7,YELLOW,yellow,10.0,36.0,42.0,2.0,6,4.2,1,
37,2,car,2,YELLOW,yellow,0.0,0.0,49.0,7.0,6,,1,
37,1,car,2,YELLOW,yellow,6.0,21.6,27.0,10.0,6,4.5,1,
37,3,car,2,YELLOW,yellow,0.0,0.0,40.0,12.0,6,,1,
37,8,car,2,YELLOW,yellow,1.0,3.6,28.0,1.0,6,28.0,1,
37,6,car,2,YELLOW,yellow,1.13,4.07,17.0,,6,15.038,1,
38,9,truck,7,YELLOW,yellow,11.0,39.6,41.0,1.0,6,3.727,1,
38,2,car,2,YELLOW,yellow,0.0,0.0,49.0,8.0,6,,1,
38,3,car,2,YELLOW,yellow,0.0,0.0,40.0,13.0,6,,1,
38,8,car,2,YELLOW,yellow,0.0,0.0,27.0,10.0,6,,1,
38,1,car,2,YELLOW,yellow,6.0,21.6,27.0,10.0,6,4.5,1,
38,6,car,2,YELLOW,yellow,1.083,3.9,17.0,,6,15.692,1,
39,9,truck,7,YELLOW,yellow,11.0,39.6,41.0,1.0,6,3.727,1,
39,2,car,2,YELLOW,yellow,0.0,0.0,49.0,8.0,6,,1,
39,3,car,2,YELLOW,yellow,0.0,0.0,40.0,12.0,6,,1,
39,1,car,2,YELLOW,yellow,6.0,21.6,26.0,9.0,6,4.333,1,
39,8,car,2,YELLOW,yellow,1.0,3.6,28.0,2.0,6,28.0,1,
39,6,car,2,YELLOW,yellow,1.04,3.744,17.0,,6,16.346,1,
40,9,truck,7,YELLOW,yellow,10.0,36.0,41.0,1.0,5,4.1,1,
40,2,car,2,YELLOW,yellow,0.0,0.0,49.0,8.0,5,,1,
40,3,car,2,YELLOW,yellow,0.0,0.0,40.0,13.0,5,,1,
40,1,car,2,YELLOW,yellow,5.0,18.0,27.0,,5,5.4,1,
40,8,car,2,YELLOW,yellow,1.0,3.6,27.0,,5,27.0,1,
41,9,truck,7,YELLOW,yellow,11.0,39.6,40.0,13.0,6,3.636,1,
41,2,car,2,YELLOW,yellow,0.0,0.0,49.0,9.0,6,,1,
41,3,car,2,YELLOW,yellow,0.0,0.0,40.0,13.0,6,,1,
41,1,car,2,YELLOW,yellow,5.0,18.0,27.0,1.0,6,5.4,1,
41,8,car,2,YELLOW,yellow,1.0,3.6,26.0,9.0,6,26.0,1,
41,6,car,2,YELLOW,yellow,1.0,3.6,17.0,,6,17.0,1,
42,9,truck,7,YELLOW,yellow,10.0,36.0,40.0,13.0,6,4.0,1,
42,2,car,2,YELLOW,yellow,0.0,0.0,49.0,9.0,6,,1,
42,1,car,2,YELLOW,yellow,5.0,18.0,26.0,9.0,6,5.2,1,
42,3,car,2,YELLOW,yellow,0.0,0.0,40.0,13.0,6,,1,
42,8,car,2,YELLOW,yellow,2.0,7.2,27.0,1.0,6,13.5,1,
42,6,car,2,YELLOW,yellow,0.0,0.0,17.0,,6,,1,
43,9,truck,7,YELLOW,yellow,10.0,36.0,39.0,12.0,6,3.9,1,
43,2,car,2,YELLOW,yellow,0.0,0.0,49.0,9.0,6,,1,
43,1,car,2,YELLOW,yellow,5.0,18.0,26.0,9.0,6,5.2,1,
43,3,car,2,YELLOW,yellow,0.0,0.0,40.0,1.0,6,,1,
43,8,car,2,YELLOW,yellow,2.0,7.2,27.0,1.0,6,13.5,1,
43,6,car,2,YELLOW,yellow,0.0,0.0,17.0,,6,,1,
44,16,car,2,YELLOW,yellow,,,58.0,10.0,7,,1,
44,9,truck,7,YELLOW,yellow,10.0,36.0,39.0,12.0,7,3.9,1,
44,2,car,2,YELLOW,yellow,1.0,3.6,48.0,8.0,7,48.0,1,
44,1,car,2,YELLOW,yellow,5.0,18.0,26.0,9.0,7,5.2,1,
44,3,car,2,YELLOW,yellow,0.0,0.0,40.0,1.0,7,,1,
44,8,car,2,YELLOW,yellow,2.0,7.2,27.0,1.0,7,13.5,1,
44,6,car,2,YELLOW,yellow,0.0,0.0,17.0,,7,,1,
45,16,car,2,YELLOW,yellow,,,57.0,9.0,7,,1,
45,9,truck,7,YELLOW,yellow,9.0,32.4,39.0,12.0,7,4.333,1,
45,2,car,2,YELLOW,yellow,1.0,3.6,48.0,8.0,7,48.0,1,
45,1,car,2,YELLOW,yellow,5.0,18.0,26.0,9.0,7,5.2,1,
45,3,car,2,YELLOW,yellow,0.0,0.0,40.0,1.0,7,,1,
45,8,car,2,YELLOW,yellow,2.0,7.2,27.0,1.0,7,13.5,1,
45,6,car,2,YELLOW,yellow,0.0,0.0,17.0,,7,,1,
46,16,car,2,YELLOW,yellow,,,57.0,8.0,7,,1,
46,9,truck,7,YELLOW,yellow,9.0,32.4,39.0,12.0,7,4.333,1,
46,2,car,2,YELLOW,yellow,0.0,0.0,49.0,9.0,7,,1,
46,1,car,2,YELLOW,yellow,5.0,18.0,25.0,8.0,7,5.0,1,
46,3,car,2,YELLOW,yellow,0.0,0.0,40.0,1.0,7,,1,
46,8,car,2,YELLOW,yellow,2.0,7.2,27.0,2.0,7,13.5,1,
46,6,car,2,YELLOW,yellow,0.0,0.0,17.0,,7,,1,
47,16,car,2,YELLOW,yellow,,,56.0,7.0,8,,1,
47,9,truck,7,YELLOW,yellow,9.0,32.4,39.0,7.0,8,4.333,1,
47,2,car,2,YELLOW,yellow,0.0,0.0,49.0,9.0,8,,1,
47,3,car,2,YELLOW,yellow,0.0,0.0,40.0,1.0,8,,1,
47,1,car,2,YELLOW,yellow,5.0,18.0,25.0,8.0,8,5.0,1,
47,8,car,2,YELLOW,yellow,2.0,7.2,27.0,2.0,8,13.5,1,
47,17,motorcycle,3,YELLOW,yellow,,,32.0,5.0,8,,1,
47,6,car,2,YELLOW,yellow,0.0,0.0,17.0,,8,,1,
48,16,car,2,YELLOW,yellow,,,56.0,7.0,7,,1,
48,9,truck,7,YELLOW,yellow,9.0,32.4,38.0,11.0,7,4.222,1,
48,2,car,2,YELLOW,yellow,1.0,3.6,49.0,9.0,7,49.0,1,
48,3,car,2,YELLOW,yellow,0.0,0.0,40.0,2.0,7,,1,
48,8,car,2,YELLOW,yellow,1.0,3.6,27.0,2.0,7,27.0,1,
48,1,car,2,YELLOW,yellow,5.0,18.0,25.0,8.0,7,5.0,1,
48,6,car,2,YELLOW,yellow,0.0,0.0,17.0,,7,,1,
49,16,car,2,YELLOW,yellow,,,55.0,6.0,9,,1,
49,9,truck,7,YELLOW,yellow,9.0,32.4,38.0,8.0,9,4.222,1,
49,2,car,2,YELLOW,yellow,0.0,0.0,49.0,9.0,9,,1,
49,3,car,2,YELLOW,yellow,0.0,0.0,40.0,2.0,9,,1,
49,19,motorcycle,3,YELLOW,yellow,,,56.0,1.0,9,,1,
49,8,car,2,YELLOW,yellow,1.0,3.6,27.0,2.0,9,27.0,1,
49,1,car,2,YELLOW,yellow,5.0,18.0,25.0,8.0,9,5.0,1,
49,17,motorcycle,3,YELLOW,yellow,,,30.0,3.0,9,,1,
49,6,car,2,YELLOW,yellow,0.0,0.0,17.0,,9,,1,
50,16,car,2,YELLOW,yellow,,,55.0,6.0,8,,1,
50,9,truck,7,YELLOW,yellow,8.0,28.8,38.0,9.0,8,4.75,1,
50,2,car,2,YELLOW,yellow,0.0,0.0,49.0,9.0,8,,1,
50,3,car,2,YELLOW,yellow,0.0,0.0,40.0,2.0,8,,1,
50,8,car,2,YELLOW,yellow,2.0,7.2,26.0,1.0,8,13.0,1,
50,1,car,2,YELLOW,yellow,5.0,18.0,25.0,8.0,8,5.0,1,
50,17,motorcycle,3,YELLOW,yellow,,,29.0,3.0,8,,1,
50,6,car,2,YELLOW,yellow,0.0,0.0,17.0,,8,,1,
51,16,car,2,YELLOW,yellow,,,54.0,5.0,8,,1,
51,9,truck,7,YELLOW,yellow,9.0,32.4,37.0,8.0,8,4.111,1,
51,2,car,2,YELLOW,yellow,0.0,0.0,49.0,9.0,8,,1,
51,3,car,2,YELLOW,yellow,0.0,0.0,40.0,3.0,8,,1,
51,8,car,2,YELLOW,yellow,3.0,10.8,26.0,1.0,8,8.667,1,
51,1,car,2,YELLOW,yellow,4.0,14.4,25.0,8.0,8,6.25,1,
51,17,motorcycle,3,YELLOW,yellow,,,29.0,3.0,8,,1,
51,6,car,2,YELLOW,yellow,0.0,0.0,17.0,,8,,1,
52,16,car,2,YELLOW,yellow,,,54.0,5.0,7,,1,
