frame_index,tracker_id,vehicle_type,class_id,traffic_light_status,phase_state,speed_ms,speed_kmh,distance_to_stop_line_m,distance_to_front_vehicle_m,traffic_density,ttc_s,pending_yellow_decision,yellow_light_decision
0,1,car,2,OFF,unknown,,,25.0,20.0,4,,0,
0,2,car,2,OFF,unknown,,,49.0,10.0,4,,0,
0,3,car,2,OFF,unknown,,,39.0,14.0,4,,0,
0,4,car,2,OFF,unknown,,,5.0,,4,,0,
1,1,car,2,OFF,unknown,,,24.0,20.0,4,,0,
1,2,car,2,OFF,unknown,,,48.0,9.0,4,,0,
1,4,car,2,OFF,unknown,,,4.0,,4,,0,
1,3,car,2,OFF,unknown,,,39.0,15.0,4,,0,
2,5,car,2,OFF,unknown,,,57.0,8.0,5,,0,
2,1,car,2,OFF,unknown,,,23.0,19.0,5,,0,
2,2,car,2,OFF,unknown,,,49.0,10.0,5,,0,
2,3,car,2,OFF,unknown,,,39.0,16.0,5,,0,
2,4,car,2,OFF,unknown,,,4.0,,5,,0,
3,5,car,2,OFF,unknown,,,55.0,7.0,5,,0,
3,1,car,2,OFF,unknown,,,22.0,18.0,5,,0,
3,2,car,2,OFF,unknown,,,48.0,9.0,5,,0,
3,3,car,2,OFF,unknown,,,39.0,17.0,5,,0,
3,4,car,2,OFF,unknown,,,4.0,,5,,0,
4,5,car,2,OFF,unknown,,,54.0,6.0,5,,0,
4,1,car,2,OFF,unknown,,,21.0,19.0,5,,0,
4,2,car,2,OFF,unknown,,,48.0,9.0,5,,0,
4,3,car,2,OFF,unknown,,,39.0,18.0,5,,0,
4,4,car,2,OFF,unknown,,,2.0,,5,,0,
5,5,car,2,OFF,unknown,,,53.0,5.0,5,,0,
5,2,car,2,OFF,unknown,,,48.0,9.0,5,,0,
5,1,car,2,OFF,unknown,,,21.0,19.0,5,,0,
5,3,car,2,OFF,unknown,,,39.0,18.0,5,,0,
5,4,car,2,OFF,unknown,,,2.0,,5,,0,
6,5,car,2,OFF,unknown,,,52.0,4.0,5,,0,
6,1,car,2,OFF,unknown,,,20.0,19.0,5,,0,
6,2,car,2,OFF,unknown,,,48.0,8.0,5,,0,
6,3,car,2,OFF,unknown,,,40.0,20.0,5,,0,
6,4,car,2,OFF,unknown,,,1.0,,5,,0,
7,5,car,2,OFF,unknown,,,50.0,1.0,5,,0,
7,1,car,2,OFF,unknown,,,19.0,18.0,5,,0,
7,2,car,2,OFF,unknown,,,49.0,10.0,5,,0,
7,3,car,2,OFF,unknown,,,39.0,20.0,5,,0,
7,4,car,2,OFF,unknown,,,1.0,,5,,0,
8,5,car,2,YELLOW,yellow,,,50.0,1.0,4,,1,
8,1,car,2,YELLOW,yellow,,,18.0,,4,,1,
8,3,car,2,YELLOW,yellow,,,40.0,22.0,4,,1,
8,2,car,2,YELLOW,yellow,,,49.0,9.0,4,,1,
9,5,car,2,YELLOW,yellow,,,49.0,9.0,5,,1,
9,1,car,2,YELLOW,yellow,,,18.0,18.0,5,,1,
9,3,car,2,YELLOW,yellow,,,40.0,22.0,5,,1,
9,2,car,2,YELLOW,yellow,,,49.0,9.0,5,,1,
9,4,car,2,YELLOW,yellow,,,0.0,,5,,0,
10,5,car,2,YELLOW,yellow,,,48.0,8.0,3,,1,
10,1,car,2,YELLOW,yellow,,,17.0,,3,,1,
10,3,car,2,YELLOW,yellow,,,40.0,23.0,3,,1,
11,5,car,2,YELLOW,yellow,,,47.0,8.0,4,,1,
11,1,car,2,YELLOW,yellow,16.667,60.0,17.0,,4,1.02,1,
11,3,car,2,YELLOW,yellow,0.0,0.0,39.0,22.0,4,,1,
11,2,car,2,YELLOW,yellow,,,48.0,1.0,4,,1,
12,5,car,2,YELLOW,yellow,,,46.0,7.0,4,,1,
12,1,car,2,YELLOW,yellow,19.231,69.231,15.0,,4,0.78,1,
12,3,car,2,YELLOW,yellow,0.0,0.0,39.0,24.0,4,,1,
12,2,car,2,YELLOW,yellow,2.083,7.5,48.0,2.0,4,23.04,1,
13,5,car,2,YELLOW,yellow,27.083,97.5,44.0,5.0,4,1.625,1,
13,1,car,2,YELLOW,yellow,19.643,70.714,14.0,,4,0.713,1,
13,3,car,2,YELLOW,yellow,0.0,0.0,39.0,25.0,4,,1,
13,2,car,2,YELLOW,yellow,1.923,6.923,48.0,4.0,4,24.96,1,
14,5,car,2,YELLOW,yellow,26.923,96.923,43.0,4.0,4,1.597,1,
14,1,car,2,YELLOW,yellow,18.333,66.0,14.0,,4,0.764,1,
14,3,car,2,YELLOW,yellow,0.0,0.0,39.0,25.0,4,,1,
14,2,car,2,YELLOW,yellow,1.786,6.429,50.0,7.0,4,28.0,1,
15,5,car,2,YELLOW,yellow,26.786,96.429,42.0,2.0,4,1.568,1,
15,1,car,2,YELLOW,yellow,18.75,67.5,13.0,,4,0.693,1,
15,3,car,2,YELLOW,yellow,1.562,5.625,40.0,27.0,4,25.6,1,
15,2,car,2,YELLOW,yellow,1.667,6.0,48.0,6.0,4,28.8,1,
16,5,car,2,YELLOW,yellow,26.667,96.0,41.0,1.0,4,1.537,1,
16,1,car,2,YELLOW,yellow,19.118,68.824,12.0,,4,0.628,1,
16,3,car,2,YELLOW,yellow,1.471,5.294,40.0,28.0,4,27.2,1,
16,2,car,2,YELLOW,yellow,1.562,5.625,48.0,7.0,4,30.72,1,
17,5,car,2,YELLOW,yellow,25.0,90.0,41.0,1.0,4,1.64,1,
17,1,car,2,YELLOW,yellow,18.056,65.0,12.0,,4,0.665,1,
17,3,car,2,YELLOW,yellow,1.389,5.0,40.0,28.0,4,28.8,1,
17,2,car,2,YELLOW,yellow,1.471,5.294,50.0,9.0,4,34.0,1,
18,5,car,2,YELLOW,yellow,25.0,90.0,40.0,29.0,4,1.6,1,
18,1,car,2,YELLOW,yellow,18.421,66.316,11.0,,4,0.597,1,
18,2,car,2,YELLOW,yellow,1.389,5.0,50.0,10.0,4,36.0,1,
18,3,car,2,YELLOW,yellow,1.316,4.737,40.0,29.0,4,30.4,1,
19,5,car,2,YELLOW,yellow,26.389,95.0,38.0,28.0,4,1.44,1,
19,1,car,2,YELLOW,yellow,18.75,67.5,10.0,,4,0.533,1,
19,2,car,2,YELLOW,yellow,0.0,0.0,49.0,9.0,4,,1,
19,3,car,2,YELLOW,yellow,1.25,4.5,40.0,2.0,4,32.0,1,
20,5,car,2,YELLOW,yellow,25.0,90.0,38.0,29.0,4,1.52,1,
20,1,car,2,YELLOW,yellow,19.048,68.571,9.0,,4,0.473,1,
20,2,car,2,YELLOW,yellow,0.0,0.0,49.0,9.0,4,,1,
20,3,car,2,YELLOW,yellow,1.19,4.286,40.0,2.0,4,33.6,1,
21,5,car,2,YELLOW,yellow,26.25,94.5,36.0,27.0,4,1.371,1,
21,1,car,2,YELLOW,yellow,18.182,65.455,9.0,,4,0.495,1,
21,2,car,2,YELLOW,yellow,1.19,4.286,50.0,10.0,4,42.0,1,
21,3,car,2,YELLOW,yellow,1.136,4.091,40.0,4.0,4,35.2,1,
22,5,car,2,YELLOW,yellow,25.0,90.0,36.0,28.0,4,1.44,1,
22,1,car,2,YELLOW,yellow,18.478,66.522,8.0,,4,0.433,1,
22,2,car,2,YELLOW,yellow,0.0,0.0,49.0,9.0,4,,1,
22,3,car,2,YELLOW,yellow,1.087,3.913,40.0,4.0,4,36.8,1,
23,5,car,2,YELLOW,yellow,25.0,90.0,35.0,27.0,4,1.4,1,
23,1,car,2,YELLOW,yellow,17.708,63.75,8.0,,4,0.452,1,
23,2,car,2,YELLOW,yellow,0.0,0.0,49.0,9.0,4,,1,
23,3,car,2,YELLOW,yellow,1.042,3.75,40.0,5.0,4,38.4,1,
24,5,car,2,YELLOW,yellow,25.0,90.0,34.0,27.0,4,1.36,1,
24,1,car,2,YELLOW,yellow,18.0,64.8,7.0,,4,0.389,1,
24,3,car,2,YELLOW,yellow,0.0,0.0,39.0,5.0,4,,1,
24,2,car,2,YELLOW,yellow,0.0,0.0,49.0,10.0,4,,1,
25,5,car,2,YELLOW,yellow,25.0,90.0,33.0,27.0,4,1.32,1,
25,1,car,2,YELLOW,yellow,18.0,64.8,6.0,,4,0.333,1,
25,2,car,2,YELLOW,yellow,0.0,0.0,49.0,10.0,4,,1,
25,3,car,2,YELLOW,yellow,0.0,0.0,39.0,6.0,4,,1,
26,5,car,2,YELLOW,yellow,25.0,90.0,32.0,27.0,4,1.28,1,
26,1,car,2,YELLOW,yellow,18.0,64.8,5.0,,4,0.278,1,
26,2,car,2,YELLOW,yellow,1.0,3.6,49.0,10.0,4,49.0,1,
26,3,car,2,YELLOW,yellow,0.0,0.0,39.0,7.0,4,,1,
27,5,car,2,YELLOW,yellow,24.0,86.4,31.0,26.0,4,1.292,1,
27,1,car,2,YELLOW,yellow,17.0,61.2,5.0,,4,0.294,1,
27,3,car,2,YELLOW,yellow,0.0,0.0,39.0,8.0,4,,1,
27,2,car,2,YELLOW,yellow,0.0,0.0,49.0,10.0,4,,1,
28,5,car,2,YELLOW,yellow,24.0,86.4,30.0,26.0,4,1.25,1,
28,1,car,2,YELLOW,yellow,17.0,61.2,4.0,,4,0.235,1,
28,3,car,2,YELLOW,yellow,0.0,0.0,39.0,9.0,4,,1,
28,2,car,2,YELLOW,yellow,0.0,0.0,48.0,9.0,4,,1,
29,5,car,2,YELLOW,yellow,23.0,82.8,30.0,26.0,4,1.304,1,
29,3,car,2,YELLOW,yellow,0.0,0.0,39.0,9.0,4,,1,
29,1,car,2,YELLOW,yellow,17.0,61.2,4.0,,4,0.235,1,
29,2,car,2,YELLOW,yellow,1.0,3.6,49.0,10.0,4,49.0,1,
30,5,car,2,YELLOW,yellow,23.0,82.8,29.0,26.0,4,1.261,1,
30,1,car,2,YELLOW,yellow,17.0,61.2,3.0,,4,0.176,1,
30,3,car,2,YELLOW,yellow,1.0,3.6,39.0,10.0,4,39.0,1,
30,2,car,2,YELLOW,yellow,1.0,3.6,49.0,10.0,4,49.0,1,
31,1,car,2,YELLOW,yellow,17.0,61.2,2.0,,4,0.118,1,
31,5,car,2,YELLOW,yellow,23.0,82.8,27.0,25.0,4,1.174,1,
31,3,car,2,YELLOW,yellow,0.0,0.0,39.0,12.0,4,,1,
31,2,car,2,YELLOW,yellow,1.0,3.6,49.0,10.0,4,49.0,1,
32,5,car,2,YELLOW,yellow,23.0,82.8,27.0,25.0,4,1.174,1,
32,2,car,2,YELLOW,yellow,0.0,0.0,49.0,9.0,4,,1,
32,1,car,2,YELLOW,yellow,16.0,57.6,2.0,,4,0.125,1,
32,3,car,2,YELLOW,yellow,0.0,0.0,40.0,13.0,4,,1,
33,5,car,2,YELLOW,yellow,23.0,82.8,26.0,26.0,4,1.13,1,
33,2,car,2,YELLOW,yellow,0.0,0.0,49.0,9.0,4,,1,
33,1,car,2,YELLOW,yellow,18.0,64.8,0.0,,4,,0,go
33,3,car,2,YELLOW,yellow,0.0,0.0,40.0,14.0,4,,1,
34,5,car,2,YELLOW,yellow,23.0,82.8,25.0,25.0,4,1.087,1,
34,1,car,2,YELLOW,yellow,17.0,61.2,0.0,,4,,0,go
34,2,car,2,YELLOW,yellow,0.0,0.0,49.0,9.0,4,,1,
34,3,car,2,YELLOW,yellow,0.0,0.0,40.0,15.0,4,,1,
35,5,car,2,YELLOW,yellow,22.0,79.2,25.0,25.0,4,1.136,1,
35,2,car,2,YELLOW,yellow,1.0,3.6,49.0,9.0,4,49.0,1,
35,1,car,2,YELLOW,yellow,17.0,61.2,0.0,,4,,0,go
35,3,car,2,YELLOW,yellow,1.0,3.6,40.0,15.0,4,40.0,1,
