frame_index,tracker_id,vehicle_type,class_id,traffic_light_status,phase_state,speed_ms,speed_kmh,distance_to_stop_line_m,distance_to_front_vehicle_m,traffic_density,ttc_s,pending_yellow_decision,yellow_light_decision
0,1,car,2,OFF,unknown,,,55.0,6.0,6,,0,
0,2,car,2,OFF,unknown,,,49.0,24.0,6,,0,
0,3,bus,5,OFF,unknown,,,0.0,,6,,0,
0,4,car,2,OFF,unknown,,,25.0,13.0,6,,0,
0,5,car,2,OFF,unknown,,,12.0,1.0,6,,0,
0,6,car,2,OFF,unknown,,,11.0,11.0,6,,0,
1,1,car,2,OFF,unknown,,,54.0,6.0,6,,0,
1,2,car,2,OFF,unknown,,,48.0,23.0,6,,0,
1,3,bus,5,OFF,unknown,,,0.0,,6,,0,
1,4,car,2,OFF,unknown,,,25.0,14.0,6,,0,
1,5,car,2,OFF,unknown,,,11.0,11.0,6,,0,
1,6,car,2,OFF,unknown,,,11.0,11.0,6,,0,
2,1,car,2,OFF,unknown,,,53.0,6.0,5,,0,
2,2,car,2,OFF,unknown,,,47.0,23.0,5,,0,
2,3,bus,5,OFF,unknown,,,0.0,,5,,0,
2,4,car,2,OFF,unknown,,,24.0,13.0,5,,0,
2,5,car,2,OFF,unknown,,,11.0,11.0,5,,0,
3,1,car,2,OFF,unknown,,,53.0,6.0,5,,0,
3,2,car,2,OFF,unknown,,,47.0,23.0,5,,0,
3,3,bus,5,OFF,unknown,,,0.0,,5,,0,
3,4,car,2,OFF,unknown,,,24.0,13.0,5,,0,
3,5,car,2,OFF,unknown,,,11.0,11.0,5,,0,
4,1,car,2,OFF,unknown,,,52.0,6.0,5,,0,
4,2,car,2,OFF,unknown,,,46.0,23.0,5,,0,
4,3,bus,5,OFF,unknown,,,0.0,,5,,0,
4,4,car,2,OFF,unknown,,,23.0,12.0,5,,0,
4,5,car,2,OFF,unknown,,,11.0,11.0,5,,0,
5,1,car,2,OFF,unknown,,,51.0,6.0,5,,0,
5,2,car,2,OFF,unknown,,,45.0,22.0,5,,0,
5,3,bus,5,OFF,unknown,,,0.0,,5,,0,
5,4,car,2,OFF,unknown,,,23.0,12.0,5,,0,
5,5,car,2,OFF,unknown,,,11.0,11.0,5,,0,
6,1,car,2,OFF,unknown,,,51.0,6.0,5,,0,
6,2,car,2,OFF,unknown,,,45.0,23.0,5,,0,
6,3,bus,5,OFF,unknown,,,0.0,,5,,0,
6,4,car,2,OFF,unknown,,,22.0,11.0,5,,0,
6,5,car,2,OFF,unknown,,,11.0,11.0,5,,0,
7,1,car,2,OFF,unknown,,,50.0,6.0,5,,0,
7,3,bus,5,OFF,unknown,,,0.0,,5,,0,
7,4,car,2,OFF,unknown,,,22.0,11.0,5,,0,
7,2,car,2,OFF,unknown,,,44.0,22.0,5,,0,
7,5,car,2,OFF,unknown,,,11.0,11.0,5,,0,
8,1,car,2,OFF,unknown,,,49.0,5.0,5,,0,
8,3,bus,5,OFF,unknown,,,0.0,,5,,0,
8,2,car,2,OFF,unknown,,,44.0,23.0,5,,0,
8,4,car,2,OFF,unknown,,,21.0,11.0,5,,0,
8,5,car,2,OFF,unknown,,,10.0,10.0,5,,0,
9,1,car,2,YELLOW,yellow,,,48.0,5.0,5,,1,
9,3,bus,5,YELLOW,yellow,,,0.0,,5,,0,
9,2,car,2,YELLOW,yellow,,,43.0,22.0,5,,1,
9,4,car,2,YELLOW,yellow,,,21.0,11.0,5,,1,
9,5,car,2,YELLOW,yellow,,,10.0,10.0,5,,1,
10,1,car,2,YELLOW,yellow,,,47.0,4.0,5,,1,
10,2,car,2,YELLOW,yellow,,,43.0,23.0,5,,1,
10,3,bus,5,YELLOW,yellow,,,0.0,,5,,0,
10,4,car,2,YELLOW,yellow,,,20.0,10.0,5,,1,
10,5,car,2,YELLOW,yellow,,,10.0,10.0,5,,1,
11,1,car,2,YELLOW,yellow,16.0,57.6,47.0,5.0,5,2.938,1,
11,2,car,2,YELLOW,yellow,14.0,50.4,42.0,22.0,5,3.0,1,
11,3,bus,5,YELLOW,yellow,0.0,0.0,0.0,,5,,0,
11,4,car,2,YELLOW,yellow,10.0,36.0,20.0,10.0,5,2.0,1,
11,5,car,2,YELLOW,yellow,4.0,14.4,10.0,10.0,5,2.5,1,
12,1,car,2,YELLOW,yellow,16.615,59.815,46.0,4.0,5,2.769,1,
12,2,car,2,YELLOW,yellow,12.923,46.523,42.0,23.0,5,3.25,1,
12,3,bus,5,YELLOW,yellow,0.0,0.0,0.0,,5,,0,
12,4,car,2,YELLOW,yellow,11.077,39.877,19.0,9.0,5,1.715,1,
12,5,car,2,YELLOW,yellow,3.692,13.292,10.0,10.0,5,2.708,1,
13,1,car,2,YELLOW,yellow,17.143,61.714,45.0,4.0,5,2.625,1,
13,2,car,2,YELLOW,yellow,13.714,49.371,41.0,22.0,5,2.99,1,
13,3,bus,5,YELLOW,yellow,0.0,0.0,0.0,,5,,0,
13,4,car,2,YELLOW,yellow,10.286,37.029,19.0,9.0,5,1.847,1,
13,5,car,2,YELLOW,yellow,3.429,12.343,10.0,10.0,5,2.917,1,
14,2,car,2,YELLOW,yellow,14.4,51.84,40.0,21.0,5,2.778,1,
14,1,car,2,YELLOW,yellow,17.6,63.36,44.0,4.0,5,2.5,1,
14,4,car,2,YELLOW,yellow,9.6,34.56,19.0,9.0,5,1.979,1,
14,3,bus,5,YELLOW,yellow,0.0,0.0,0.0,,5,,0,
14,5,car,2,YELLOW,yellow,3.2,11.52,10.0,10.0,5,3.125,1,
15,1,car,2,YELLOW,yellow,16.5,59.4,44.0,4.0,5,2.667,1,
15,2,car,2,YELLOW,yellow,13.5,48.6,40.0,22.0,5,2.963,1,
15,3,bus,5,YELLOW,yellow,0.0,0.0,0.0,,5,,0,
15,4,car,2,YELLOW,yellow,10.5,37.8,18.0,8.0,5,1.714,1,
15,5,car,2,YELLOW,yellow,3.0,10.8,10.0,10.0,5,3.333,1,
16,1,car,2,YELLOW,yellow,16.941,60.988,43.0,4.0,5,2.538,1,
16,3,bus,5,YELLOW,yellow,0.0,0.0,0.0,,5,,0,
16,2,car,2,YELLOW,yellow,14.118,50.824,39.0,21.0,5,2.762,1,
16,4,car,2,YELLOW,yellow,9.882,35.576,18.0,8.0,5,1.821,1,
16,5,car,2,YELLOW,yellow,2.824,10.165,10.0,10.0,5,3.542,1,
17,1,car,2,YELLOW,yellow,17.333,62.4,42.0,3.0,5,2.423,1,
17,2,car,2,YELLOW,yellow,13.333,48.0,39.0,22.0,5,2.925,1,
