frame_index,tracker_id,vehicle_type,class_id,traffic_light_status,phase_state,speed_ms,speed_kmh,distance_to_stop_line_m,distance_to_front_vehicle_m,traffic_density,ttc_s,pending_yellow_decision,yellow_light_decision
0,1,car,2,OFF,unknown,,,30.0,7.0,3,,0,
0,2,car,2,OFF,unknown,,,47.0,17.0,3,,0,
0,3,car,2,OFF,unknown,,,23.0,,3,,0,
1,1,car,2,OFF,unknown,,,30.0,8.0,3,,0,
1,2,car,2,OFF,unknown,,,46.0,16.0,3,,0,
1,3,car,2,OFF,unknown,,,22.0,,3,,0,
2,4,bus,5,OFF,unknown,,,57.0,11.0,4,,0,
2,1,car,2,OFF,unknown,,,29.0,8.0,4,,0,
2,2,car,2,OFF,unknown,,,46.0,17.0,4,,0,
2,3,car,2,OFF,unknown,,,21.0,,4,,0,
3,4,bus,5,OFF,unknown,,,57.0,12.0,5,,0,
3,1,car,2,OFF,unknown,,,29.0,8.0,5,,0,
3,2,car,2,OFF,unknown,,,45.0,16.0,5,,0,
3,3,car,2,OFF,unknown,,,21.0,,5,,0,
3,5,car,2,OFF,unknown,,,29.0,8.0,5,,0,
4,4,bus,5,OFF,unknown,,,55.0,11.0,6,,0,
4,6,car,2,OFF,unknown,,,58.0,3.0,6,,0,
4,1,car,2,OFF,unknown,,,28.0,8.0,6,,0,
4,2,car,2,OFF,unknown,,,44.0,15.0,6,,0,
4,3,car,2,OFF,unknown,,,20.0,,6,,0,
4,5,car,2,OFF,unknown,,,29.0,1.0,6,,0,
5,4,bus,5,OFF,unknown,,,54.0,10.0,6,,0,
5,6,car,2,OFF,unknown,,,57.0,3.0,6,,0,
5,1,car,2,OFF,unknown,,,28.0,9.0,6,,0,
5,5,car,2,OFF,unknown,,,29.0,1.0,6,,0,
5,2,car,2,OFF,unknown,,,44.0,15.0,6,,0,
5,3,car,2,OFF,unknown,,,19.0,,6,,0,
6,4,bus,5,OFF,unknown,,,53.0,10.0,6,,0,
6,6,car,2,OFF,unknown,,,56.0,3.0,6,,0,
6,1,car,2,OFF,unknown,,,27.0,8.0,6,,0,
6,5,car,2,OFF,unknown,,,29.0,2.0,6,,0,
6,2,car,2,OFF,unknown,,,43.0,14.0,6,,0,
6,3,car,2,OFF,unknown,,,19.0,,6,,0,
7,4,bus,5,OFF,unknown,,,53.0,10.0,5,,0,
7,6,car,2,OFF,unknown,,,56.0,3.0,5,,0,
7,1,car,2,OFF,unknown,,,26.0,,5,,0,
7,2,car,2,OFF,unknown,,,43.0,14.0,5,,0,
7,5,car,2,OFF,unknown,,,29.0,3.0,5,,0,
8,4,bus,5,OFF,unknown,,,52.0,10.0,5,,0,
8,6,car,2,OFF,unknown,,,55.0,3.0,5,,0,
8,1,car,2,OFF,unknown,,,26.0,9.0,5,,0,
8,3,car,2,OFF,unknown,,,17.0,,5,,0,
8,2,truck,7,OFF,unknown,,,42.0,16.0,5,,0,
9,4,bus,5,YELLOW,yellow,,,52.0,10.0,6,,1,
9,6,car,2,YELLOW,yellow,,,55.0,3.0,6,,1,
9,2,car,2,YELLOW,yellow,,,42.0,13.0,6,,1,
9,1,car,2,YELLOW,yellow,,,26.0,9.0,6,,1,
9,3,car,2,YELLOW,yellow,,,17.0,,6,,1,
9,5,car,2,YELLOW,yellow,,,29.0,3.0,6,,1,
10,4,bus,5,YELLOW,yellow,,,51.0,10.0,6,,1,
10,6,car,2,YELLOW,yellow,,,54.0,3.0,6,,1,
10,2,car,2,YELLOW,yellow,,,41.0,12.0,6,,1,
10,1,car,2,YELLOW,yellow,,,25.0,9.0,6,,1,
10,3,car,2,YELLOW,yellow,,,16.0,,6,,1,
10,5,car,2,YELLOW,yellow,,,29.0,4.0,6,,1,
11,4,bus,5,YELLOW,yellow,,,50.0,10.0,5,,1,
11,6,car,2,YELLOW,yellow,,,53.0,3.0,5,,1,
11,1,car,2,YELLOW,yellow,,,24.0,,5,,1,
11,2,car,2,YELLOW,yellow,,,40.0,11.0,5,,1,
11,5,car,2,YELLOW,yellow,,,29.0,5.0,5,,1,
12,4,bus,5,YELLOW,yellow,,,49.0,9.0,6,,1,
12,6,car,2,YELLOW,yellow,,,53.0,4.0,6,,1,
12,1,car,2,YELLOW,yellow,14.0,50.4,23.0,8.0,6,1.643,1,
12,2,car,2,YELLOW,yellow,14.0,50.4,40.0,11.0,6,2.857,1,
12,5,car,2,YELLOW,yellow,,,29.0,6.0,6,,1,
12,3,car,2,YELLOW,yellow,,,15.0,,6,,1,
13,4,bus,5,YELLOW,yellow,,,48.0,9.0,4,,1,
13,6,car,2,YELLOW,yellow,,,52.0,4.0,4,,1,
13,1,car,2,YELLOW,yellow,14.857,53.486,22.0,,4,1.481,1,
13,2,car,2,YELLOW,yellow,14.857,53.486,39.0,17.0,4,2.625,1,
14,4,bus,5,YELLOW,yellow,20.0,72.0,47.0,9.0,5,2.35,1,
14,6,car,2,YELLOW,yellow,,,52.0,5.0,5,,1,
14,2,car,2,YELLOW,yellow,15.6,56.16,38.0,9.0,5,2.436,1,
14,1,car,2,YELLOW,yellow,13.867,49.92,22.0,,5,1.587,1,
14,5,car,2,YELLOW,yellow,,,29.0,7.0,5,,1,
15,4,bus,5,YELLOW,yellow,20.429,73.543,46.0,8.0,4,2.252,1,
15,6,car,2,YELLOW,yellow,,,51.0,5.0,4,,1,
15,2,car,2,YELLOW,yellow,14.625,52.65,38.0,16.0,4,2.598,1,
15,1,car,2,YELLOW,yellow,13.0,46.8,22.0,,4,1.692,1,
16,4,bus,5,YELLOW,yellow,19.067,68.64,46.0,8.0,5,2.413,1,
16,6,car,2,YELLOW,yellow,14.0,50.4,51.0,5.0,5,3.643,1,
16,1,car,2,YELLOW,yellow,13.765,49.553,21.0,,5,1.526,1,
16,2,car,2,YELLOW,yellow,13.765,49.553,38.0,9.0,5,2.761,1,
16,5,car,2,YELLOW,yellow,,,29.0,8.0,5,,1,
17,6,car,2,YELLOW,yellow,14.857,53.486,50.0,5.0,5,3.365,1,
17,4,bus,5,YELLOW,yellow,19.5,70.2,45.0,8.0,5,2.308,1,
17,2,car,2,YELLOW,yellow,14.444,52.0,37.0,17.0,5,2.562,1,
17,1,car,2,YELLOW,yellow,14.444,52.0,20.0,8.0,5,1.385,1,
17,3,car,2,YELLOW,yellow,,,12.0,,5,,1,
18,4,bus,5,YELLOW,yellow,19.882,71.576,44.0,7.0,6,2.213,1,
18,6,car,2,YELLOW,yellow,13.867,49.92,50.0,6.0,6,3.606,1,
18,1,car,2,YELLOW,yellow,13.684,49.263,20.0,8.0,6,1.462,1,
18,9,motorcycle,3,YELLOW,yellow,,,57.0,7.0,6,,1,
18,3,car,2,YELLOW,yellow,22.0,79.2,12.0,,6,0.545,1,
18,2,car,2,YELLOW,yellow,13.684,49.263,37.0,17.0,6,2.704,1,
19,4,bus,5,YELLOW,yellow,20.222,72.8,43.0,7.0,6,2.126,1,
19,6,car,2,YELLOW,yellow,14.625,52.65,49.0,6.0,6,3.35,1,
19,1,car,2,YELLOW,yellow,14.3,51.48,19.0,,6,1.329,1,
19,2,car,2,YELLOW,yellow,14.3,51.48,36.0,7.0,6,2.517,1,
19,9,motorcycle,3,YELLOW,yellow,,,56.0,7.0,6,,1,
19,5,car,2,YELLOW,yellow,,,29.0,10.0,6,,1,
20,4,bus,5,YELLOW,yellow,19.158,68.968,43.0,8.0,7,2.245,1,
