frame_index,tracker_id,vehicle_type,class_id,traffic_light_status,phase_state,speed_ms,speed_kmh,distance_to_stop_line_m,distance_to_front_vehicle_m,traffic_density,ttc_s,pending_yellow_decision,yellow_light_decision
0,1,car,2,OFF,unknown,,,14.0,,3,,0,
0,2,car,2,OFF,unknown,,,41.0,22.0,3,,0,
0,3,car,2,OFF,unknown,,,19.0,5.0,3,,0,
1,2,car,2,OFF,unknown,,,40.0,21.0,3,,0,
1,1,car,2,OFF,unknown,,,14.0,,3,,0,
1,3,car,2,OFF,unknown,,,19.0,5.0,3,,0,
2,2,car,2,OFF,unknown,,,39.0,20.0,3,,0,
2,1,car,2,OFF,unknown,,,13.0,,3,,0,
2,3,car,2,OFF,unknown,,,19.0,6.0,3,,0,
3,2,car,2,OFF,unknown,,,38.0,19.0,3,,0,
3,1,car,2,OFF,unknown,,,12.0,,3,,0,
3,3,car,2,OFF,unknown,,,19.0,7.0,3,,0,
4,2,car,2,OFF,unknown,,,38.0,19.0,3,,0,
4,1,car,2,OFF,unknown,,,11.0,,3,,0,
4,3,car,2,OFF,unknown,,,19.0,8.0,3,,0,
5,2,car,2,OFF,unknown,10.0,36.0,36.0,17.0,3,3.6,0,
5,1,car,2,OFF,unknown,8.0,28.8,10.0,,3,1.25,0,
5,3,car,2,OFF,unknown,0.0,0.0,19.0,9.0,3,,0,
6,2,car,2,OFF,unknown,10.286,37.029,35.0,16.0,4,3.403,0,
6,1,car,2,OFF,unknown,8.571,30.857,9.0,,4,1.05,0,
6,3,car,2,OFF,unknown,0.0,0.0,19.0,7.0,4,,0,
6,4,car,2,OFF,unknown,,,12.0,3.0,4,,0,
7,2,car,2,OFF,unknown,9.0,32.4,35.0,16.0,3,3.889,0,
7,1,car,2,OFF,unknown,7.5,27.0,9.0,,3,1.2,0,
7,3,car,2,OFF,unknown,0.0,0.0,19.0,10.0,3,,0,
8,2,car,2,OFF,unknown,9.333,33.6,34.0,15.0,3,3.643,0,
8,1,car,2,OFF,unknown,8.0,28.8,8.0,,3,1.0,0,
8,3,car,2,OFF,unknown,0.0,0.0,19.0,11.0,3,,0,
9,2,car,2,YELLOW,yellow,9.6,34.56,33.0,14.0,4,3.438,1,
9,5,car,2,YELLOW,yellow,,,57.0,24.0,4,,1,
9,1,car,2,YELLOW,yellow,7.2,25.92,8.0,,4,1.111,1,
9,3,car,2,YELLOW,yellow,0.0,0.0,19.0,11.0,4,,1,
10,5,car,2,YELLOW,yellow,,,57.0,25.0,4,,1,
10,2,car,2,YELLOW,yellow,9.818,35.345,32.0,13.0,4,3.259,1,
10,1,car,2,YELLOW,yellow,7.636,27.491,7.0,,4,0.917,1,
10,3,car,2,YELLOW,yellow,0.0,0.0,19.0,12.0,4,,1,
11,5,car,2,YELLOW,yellow,,,56.0,25.0,5,,1,
11,2,car,2,YELLOW,yellow,10.0,36.0,31.0,12.0,5,3.1,1,
11,1,car,2,YELLOW,yellow,7.0,25.2,7.0,,5,1.0,1,
11,3,car,2,YELLOW,yellow,0.0,0.0,19.0,6.0,5,,1,
11,4,car,2,YELLOW,yellow,,,13.0,6.0,5,,1,
12,5,car,2,YELLOW,yellow,,,55.0,25.0,5,,1,
12,2,car,2,YELLOW,yellow,10.0,36.0,30.0,11.0,5,3.0,1,
12,1,car,2,YELLOW,yellow,8.0,28.8,6.0,,5,0.75,1,
