frame_index,tracker_id,vehicle_type,class_id,traffic_light_status,phase_state,speed_ms,speed_kmh,distance_to_stop_line_m,distance_to_front_vehicle_m,traffic_density,ttc_s,pending_yellow_decision,yellow_light_decision
55,6,car,2,RED,red,19.0,68.4,36.0,24.0,5,1.895,0,stop
55,1,truck,7,RED,red,0.0,0.0,50.0,14.0,5,,0,stop
55,9,motorcycle,3,RED,red,,,57.0,7.0,5,,0,
55,7,motorcycle,3,RED,red,14.0,50.4,10.0,,5,0.714,0,stop
55,2,car,2,RED,red,20.0,72.0,12.0,2.0,5,0.6,0,stop
56,6,car,2,RED,red,19.0,68.4,36.0,23.0,5,1.895,0,stop
56,1,truck,7,RED,red,0.0,0.0,50.0,14.0,5,,0,stop
56,2,car,2,RED,red,18.0,64.8,13.0,3.0,5,0.722,0,stop
56,9,motorcycle,3,RED,red,,,56.0,6.0,5,,0,
56,7,motorcycle,3,RED,red,13.0,46.8,10.0,,5,0.769,0,stop
57,6,car,2,RED,red,19.0,68.4,35.0,23.0,5,1.842,0,stop
57,1,truck,7,RED,red,0.0,0.0,50.0,15.0,5,,0,stop
57,2,car,2,RED,red,18.0,64.8,12.0,2.0,5,0.667,0,stop
57,9,motorcycle,3,RED,red,,,55.0,5.0,5,,0,
57,7,motorcycle,3,RED,red,13.0,46.8,10.0,,5,0.769,0,stop
58,6,car,2,RED,red,19.0,68.4,34.0,22.0,5,1.789,0,stop
58,1,truck,7,RED,red,0.0,0.0,50.0,16.0,5,,0,stop
58,7,motorcycle,3,RED,red,12.0,43.2,10.0,,5,0.833,0,stop
58,2,car,2,RED,red,18.0,64.8,12.0,2.0,5,0.667,0,stop
58,9,motorcycle,3,RED,red,,,55.0,5.0,5,,0,
59,6,car,2,RED,red,18.0,64.8,34.0,21.0,4,1.889,0,stop
59,1,truck,7,RED,red,0.0,0.0,50.0,16.0,4,,0,stop
59,7,motorcycle,3,RED,red,11.0,39.6,10.0,,4,0.909,0,stop
59,2,car,2,RED,red,7.0,25.2,13.0,3.0,4,1.857,0,stop
60,1,truck,7,RED,red,0.0,0.0,50.0,17.0,4,,0,stop
60,6,car,2,RED,red,18.0,64.8,33.0,20.0,4,1.833,0,stop
60,2,car,2,RED,red,6.0,21.6,13.0,5.0,4,2.167,0,stop
60,7,motorcycle,3,RED,red,12.0,43.2,8.0,,4,0.667,0,stop
