frame_index,tracker_id,vehicle_type,class_id,traffic_light_status,phase_state,speed_ms,speed_kmh,distance_to_stop_line_m,distance_to_front_vehicle_m,traffic_density,ttc_s,pending_yellow_decision,yellow_light_decision
0,1,car,2,OFF,unknown,,,30.0,16.0,3,,0,
0,2,car,2,OFF,unknown,,,10.0,,3,,0,
0,3,car,2,OFF,unknown,,,14.0,4.0,3,,0,
1,1,car,2,OFF,unknown,,,30.0,16.0,3,,0,
1,2,car,2,OFF,unknown,,,9.0,,3,,0,
1,3,car,2,OFF,unknown,,,14.0,5.0,3,,0,
2,1,car,2,OFF,unknown,,,29.0,15.0,3,,0,
2,2,car,2,OFF,unknown,,,9.0,,3,,0,
2,3,car,2,OFF,unknown,,,14.0,5.0,3,,0,
3,1,car,2,OFF,unknown,,,29.0,15.0,3,,0,
3,2,car,2,OFF,unknown,,,7.0,,3,,0,
3,3,car,2,OFF,unknown,,,14.0,7.0,3,,0,
4,1,car,2,OFF,unknown,,,28.0,14.0,3,,0,
4,2,car,2,OFF,unknown,,,7.0,,3,,0,
4,3,car,2,OFF,unknown,,,14.0,7.0,3,,0,
5,1,car,2,OFF,unknown,,,28.0,14.0,3,,0,
5,2,car,2,OFF,unknown,,,6.0,,3,,0,
5,3,car,2,OFF,unknown,,,14.0,8.0,3,,0,
6,1,car,2,OFF,unknown,,,27.0,14.0,3,,0,
6,2,car,2,OFF,unknown,,,6.0,,3,,0,
6,3,car,2,OFF,unknown,,,13.0,7.0,3,,0,
7,4,car,2,OFF,unknown,,,57.0,30.0,4,,0,
7,1,car,2,OFF,unknown,,,27.0,14.0,4,,0,
7,2,car,2,OFF,unknown,,,5.0,,4,,0,
7,3,car,2,OFF,unknown,,,13.0,8.0,4,,0,
8,4,car,2,OFF,unknown,,,56.0,29.0,4,,0,
8,1,car,2,OFF,unknown,,,27.0,13.0,4,,0,
8,2,car,2,OFF,unknown,,,5.0,,4,,0,
8,3,car,2,OFF,unknown,,,14.0,9.0,4,,0,
9,4,car,2,YELLOW,yellow,,,55.0,28.0,4,,1,
9,1,car,2,YELLOW,yellow,,,27.0,14.0,4,,1,
9,2,car,2,YELLOW,yellow,,,4.0,,4,,1,
9,3,car,2,YELLOW,yellow,,,13.0,9.0,4,,1,
10,4,car,2,YELLOW,yellow,,,54.0,28.0,4,,1,
10,1,car,2,YELLOW,yellow,,,26.0,13.0,4,,1,
10,2,car,2,YELLOW,yellow,,,3.0,,4,,1,
10,3,car,2,YELLOW,yellow,,,13.0,10.0,4,,1,
11,4,car,2,YELLOW,yellow,,,53.0,27.0,4,,1,
11,1,car,2,YELLOW,yellow,8.333,30.0,26.0,13.0,4,3.12,1,
11,2,car,2,YELLOW,yellow,14.583,52.5,3.0,,4,0.206,1,
11,3,car,2,YELLOW,yellow,2.083,7.5,13.0,10.0,4,6.24,1,
12,4,car,2,YELLOW,yellow,,,52.0,26.0,4,,1,
12,1,car,2,YELLOW,yellow,7.692,27.692,26.0,13.0,4,3.38,1,
12,2,car,2,YELLOW,yellow,15.385,55.385,2.0,,4,0.13,1,
12,3,car,2,YELLOW,yellow,1.923,6.923,13.0,11.0,4,6.76,1,
13,4,car,2,YELLOW,yellow,,,51.0,26.0,4,,1,
13,1,car,2,YELLOW,yellow,8.929,32.143,25.0,11.0,4,2.8,1,
13,2,car,2,YELLOW,yellow,16.071,57.857,1.0,,4,0.062,1,
13,3,car,2,YELLOW,yellow,0.0,0.0,14.0,13.0,4,,1,
14,4,car,2,YELLOW,yellow,,,50.0,25.0,3,,1,
14,1,car,2,YELLOW,yellow,8.333,30.0,25.0,24.0,3,3.0,1,
14,2,car,2,YELLOW,yellow,15.0,54.0,1.0,,3,0.067,1,
15,4,car,2,YELLOW,yellow,,,49.0,24.0,3,,1,
15,1,car,2,YELLOW,yellow,7.812,28.125,25.0,25.0,3,3.2,1,
15,2,car,2,YELLOW,yellow,15.625,56.25,0.0,,3,,0,go
16,4,car,2,YELLOW,yellow,,,48.0,23.0,3,,1,
16,1,car,2,YELLOW,yellow,7.353,26.471,25.0,25.0,3,3.4,1,
16,2,car,2,YELLOW,yellow,14.706,52.941,0.0,,3,,0,go
17,4,car,2,YELLOW,yellow,,,47.0,23.0,3,,1,
17,2,car,2,YELLOW,yellow,13.889,50.0,0.0,,3,,0,go
17,1,car,2,YELLOW,yellow,8.333,30.0,24.0,24.0,3,2.88,1,
18,4,car,2,YELLOW,yellow,22.917,82.5,46.0,22.0,3,2.007,1,
18,2,car,2,YELLOW,yellow,13.158,47.368,0.0,,3,,0,go
18,1,car,2,YELLOW,yellow,7.895,28.421,24.0,24.0,3,3.04,1,
19,4,car,2,YELLOW,yellow,23.077,83.077,45.0,21.0,3,1.95,1,
19,1,car,2,YELLOW,yellow,7.5,27.0,24.0,10.0,3,3.2,1,
19,3,car,2,YELLOW,yellow,0.0,0.0,14.0,,3,,1,
20,7,car,2,YELLOW,yellow,,,58.0,13.0,3,,1,
20,4,car,2,YELLOW,yellow,21.429,77.143,45.0,21.0,3,2.1,1,
20,1,car,2,YELLOW,yellow,7.143,25.714,24.0,,3,3.36,1,
21,4,car,2,YELLOW,yellow,21.667,78.0,44.0,21.0,3,2.031,1,
21,7,car,2,YELLOW,yellow,,,57.0,13.0,3,,1,
21,1,car,2,YELLOW,yellow,7.955,28.636,23.0,,3,2.891,1,
22,4,car,2,YELLOW,yellow,21.875,78.75,43.0,20.0,3,1.966,1,
22,7,car,2,YELLOW,yellow,,,55.0,12.0,3,,1,
22,1,car,2,YELLOW,yellow,7.609,27.391,23.0,,3,3.023,1,
23,7,car,2,YELLOW,yellow,,,55.0,12.0,3,,1,
23,4,car,2,YELLOW,yellow,20.588,74.118,43.0,20.0,3,2.089,1,
23,1,car,2,YELLOW,yellow,7.292,26.25,23.0,,3,3.154,1,
24,7,car,2,YELLOW,yellow,,,54.0,12.0,4,,1,
24,4,car,2,YELLOW,yellow,20.833,75.0,42.0,19.0,4,2.016,1,
24,1,car,2,YELLOW,yellow,7.0,25.2,23.0,9.0,4,3.286,1,
24,3,car,2,YELLOW,yellow,0.0,0.0,14.0,,4,,1,
25,4,car,2,YELLOW,yellow,21.053,75.789,41.0,18.0,4,1.947,1,
25,7,car,2,YELLOW,yellow,,,53.0,12.0,4,,1,
25,1,car,2,YELLOW,yellow,7.0,25.2,23.0,10.0,4,3.286,1,
25,3,car,2,YELLOW,yellow,1.471,5.294,13.0,,4,8.84,1,
26,4,car,2,YELLOW,yellow,21.25,76.5,40.0,17.0,4,1.882,1,
26,7,car,2,YELLOW,yellow,,,53.0,13.0,4,,1,
26,1,car,2,YELLOW,yellow,6.0,21.6,23.0,9.0,4,3.833,1,
26,3,car,2,YELLOW,yellow,0.0,0.0,14.0,,4,,1,
27,7,car,2,YELLOW,yellow,,,52.0,13.0,4,,1,
27,4,car,2,YELLOW,yellow,21.429,77.143,39.0,16.0,4,1.82,1,
27,1,car,2,YELLOW,yellow,6.0,21.6,23.0,9.0,4,3.833,1,
27,3,car,2,YELLOW,yellow,0.0,0.0,14.0,,4,,1,
28,7,car,2,YELLOW,yellow,,,51.0,13.0,4,,1,
28,4,car,2,YELLOW,yellow,21.591,77.727,38.0,16.0,4,1.76,1,
28,1,car,2,YELLOW,yellow,6.0,21.6,22.0,8.0,4,3.667,1,
28,3,car,2,YELLOW,yellow,0.0,0.0,14.0,,4,,1,
29,7,car,2,YELLOW,yellow,,,50.0,12.0,4,,1,
29,4,car,2,YELLOW,yellow,20.652,74.348,38.0,16.0,4,1.84,1,
29,1,car,2,YELLOW,yellow,6.0,21.6,22.0,8.0,4,3.667,1,
29,3,car,2,YELLOW,yellow,0.0,0.0,14.0,,4,,1,
30,7,car,2,YELLOW,yellow,,,49.0,12.0,4,,1,
30,4,car,2,YELLOW,yellow,20.833,75.0,37.0,15.0,4,1.776,1,
30,1,car,2,YELLOW,yellow,5.0,18.0,22.0,9.0,4,4.4,1,
30,3,car,2,YELLOW,yellow,1.136,4.091,13.0,,4,11.44,1,
31,7,car,2,YELLOW,yellow,20.833,75.0,48.0,12.0,4,2.304,1,
31,4,car,2,YELLOW,yellow,21.0,75.6,36.0,14.0,4,1.714,1,
