frame_index,tracker_id,vehicle_type,class_id,traffic_light_status,phase_state,speed_ms,speed_kmh,distance_to_stop_line_m,distance_to_front_vehicle_m,traffic_density,ttc_s,pending_yellow_decision,yellow_light_decision
0,1,bus,5,OFF,unknown,,,51.0,13.0,6,,0,
0,2,car,2,OFF,unknown,,,38.0,20.0,6,,0,
0,3,car,2,OFF,unknown,,,18.0,5.0,6,,0,
0,4,car,2,OFF,unknown,,,13.0,,6,,0,
0,5,car,2,OFF,unknown,,,38.0,20.0,6,,0,
0,6,motorcycle,3,OFF,unknown,,,58.0,7.0,6,,0,
1,1,bus,5,OFF,unknown,,,51.0,13.0,6,,0,
1,3,car,2,OFF,unknown,,,18.0,5.0,6,,0,
1,2,car,2,OFF,unknown,,,38.0,20.0,6,,0,
1,4,car,2,OFF,unknown,,,13.0,,6,,0,
1,5,car,2,OFF,unknown,,,38.0,20.0,6,,0,
1,6,motorcycle,3,OFF,unknown,,,57.0,6.0,6,,0,
2,1,bus,5,OFF,unknown,,,50.0,12.0,6,,0,
2,2,car,2,OFF,unknown,,,37.0,20.0,6,,0,
2,3,car,2,OFF,unknown,,,17.0,5.0,6,,0,
2,4,car,2,OFF,unknown,,,12.0,,6,,0,
2,5,car,2,OFF,unknown,,,38.0,1.0,6,,0,
2,6,motorcycle,3,OFF,unknown,,,56.0,6.0,6,,0,
3,1,bus,5,OFF,unknown,,,50.0,12.0,6,,0,
3,2,car,2,OFF,unknown,,,36.0,20.0,6,,0,
3,3,car,2,OFF,unknown,,,16.0,4.0,6,,0,
3,4,car,2,OFF,unknown,,,12.0,,6,,0,
3,5,car,2,OFF,unknown,,,38.0,2.0,6,,0,
3,6,motorcycle,3,OFF,unknown,,,56.0,6.0,6,,0,
4,1,bus,5,OFF,unknown,,,50.0,12.0,6,,0,
4,2,car,2,OFF,unknown,,,36.0,21.0,6,,0,
4,3,car,2,OFF,unknown,,,15.0,3.0,6,,0,
4,4,car,2,OFF,unknown,,,12.0,,6,,0,
4,5,car,2,OFF,unknown,,,38.0,2.0,6,,0,
4,6,motorcycle,3,OFF,unknown,,,55.0,5.0,6,,0,
5,1,bus,5,OFF,unknown,,,49.0,11.0,5,,0,
5,4,car,2,OFF,unknown,,,12.0,,5,,0,
5,3,car,2,OFF,unknown,,,14.0,2.0,5,,0,
5,2,car,2,OFF,unknown,,,35.0,21.0,5,,0,
