frame_index,tracker_id,vehicle_type,class_id,traffic_light_status,phase_state,speed_ms,speed_kmh,distance_to_stop_line_m,distance_to_front_vehicle_m,traffic_density,ttc_s,pending_yellow_decision,yellow_light_decision
0,1,car,2,OFF,unknown,,,53.0,7.0,7,,0,
0,2,car,2,OFF,unknown,,,12.0,5.0,7,,0,
0,3,car,2,OFF,unknown,,,43.0,10.0,7,,0,
0,4,car,2,OFF,unknown,,,23.0,11.0,7,,0,
0,5,motorcycle,3,OFF,unknown,,,46.0,3.0,7,,0,
0,6,car,2,OFF,unknown,,,33.0,10.0,7,,0,
0,7,bus,5,OFF,unknown,,,7.0,,7,,0,
1,1,car,2,OFF,unknown,,,53.0,10.0,6,,0,
1,2,car,2,OFF,unknown,,,12.0,4.0,6,,0,
1,3,car,2,OFF,unknown,,,43.0,10.0,6,,0,
1,6,car,2,OFF,unknown,,,33.0,10.0,6,,0,
1,4,car,2,OFF,unknown,,,23.0,11.0,6,,0,
1,7,bus,5,OFF,unknown,,,8.0,,6,,0,
2,1,car,2,OFF,unknown,,,53.0,11.0,6,,0,
2,2,car,2,OFF,unknown,,,11.0,2.0,6,,0,
2,3,car,2,OFF,unknown,,,42.0,9.0,6,,0,
2,6,car,2,OFF,unknown,,,33.0,10.0,6,,0,
2,4,car,2,OFF,unknown,,,23.0,12.0,6,,0,
2,7,bus,5,OFF,unknown,,,9.0,,6,,0,
3,1,car,2,OFF,unknown,,,53.0,11.0,7,,0,
3,2,car,2,OFF,unknown,,,10.0,,7,,0,
3,3,car,2,OFF,unknown,,,42.0,9.0,7,,0,
3,6,car,2,OFF,unknown,,,33.0,10.0,7,,0,
3,4,car,2,OFF,unknown,,,23.0,13.0,7,,0,
3,7,bus,5,OFF,unknown,,,10.0,,7,,0,
3,9,motorcycle,3,OFF,unknown,,,42.0,9.0,7,,0,
4,1,car,2,OFF,unknown,,,53.0,11.0,6,,0,
4,2,car,2,OFF,unknown,,,10.0,2.0,6,,0,
4,3,car,2,OFF,unknown,,,42.0,9.0,6,,0,
4,6,car,2,OFF,unknown,,,33.0,10.0,6,,0,
4,4,car,2,OFF,unknown,,,23.0,13.0,6,,0,
4,7,bus,5,OFF,unknown,,,8.0,,6,,0,
5,1,car,2,OFF,unknown,,,53.0,11.0,6,,0,
5,2,car,2,OFF,unknown,,,9.0,2.0,6,,0,
5,3,car,2,OFF,unknown,,,42.0,9.0,6,,0,
5,6,car,2,OFF,unknown,,,33.0,10.0,6,,0,
5,4,car,2,OFF,unknown,,,23.0,14.0,6,,0,
5,7,bus,5,OFF,unknown,,,7.0,,6,,0,
6,1,car,2,OFF,unknown,,,53.0,10.0,6,,0,
6,2,car,2,OFF,unknown,,,9.0,,6,,0,
6,3,car,2,OFF,unknown,,,43.0,5.0,6,,0,
6,11,motorcycle,3,OFF,unknown,,,38.0,5.0,6,,0,
6,6,car,2,OFF,unknown,,,33.0,10.0,6,,0,
6,4,car,2,OFF,unknown,,,23.0,14.0,6,,0,
7,1,car,2,OFF,unknown,,,53.0,11.0,7,,0,
7,2,car,2,OFF,unknown,,,8.0,,7,,0,
7,3,car,2,OFF,unknown,,,42.0,5.0,7,,0,
7,6,car,2,OFF,unknown,,,33.0,10.0,7,,0,
7,11,motorcycle,3,OFF,unknown,,,37.0,4.0,7,,0,
7,4,car,2,OFF,unknown,,,23.0,14.0,7,,0,
7,7,bus,5,OFF,unknown,,,9.0,1.0,7,,0,
8,1,car,2,OFF,unknown,,,52.0,10.0,7,,0,
8,2,car,2,OFF,unknown,,,8.0,,7,,0,
