frame_index,tracker_id,vehicle_type,class_id,traffic_light_status,phase_state,speed_ms,speed_kmh,distance_to_stop_line_m,distance_to_front_vehicle_m,traffic_density,ttc_s,pending_yellow_decision,yellow_light_decision
0,1,car,2,OFF,unknown,,,46.0,1.0,7,,0,
0,2,car,2,OFF,unknown,,,31.0,4.0,7,,0,
0,3,car,2,OFF,unknown,,,42.0,11.0,7,,0,
0,4,car,2,OFF,unknown,,,27.0,18.0,7,,0,
0,5,car,2,OFF,unknown,,,9.0,,7,,0,
0,6,truck,7,OFF,unknown,,,9.0,,7,,0,
0,7,motorcycle,3,OFF,unknown,,,45.0,3.0,7,,0,
1,1,car,2,OFF,unknown,,,46.0,1.0,7,,0,
1,2,car,2,OFF,unknown,,,31.0,4.0,7,,0,
1,3,car,2,OFF,unknown,,,42.0,11.0,7,,0,
1,5,car,2,OFF,unknown,,,8.0,,7,,0,
1,4,car,2,OFF,unknown,,,27.0,19.0,7,,0,
1,6,truck,7,OFF,unknown,,,8.0,,7,,0,
1,7,motorcycle,3,OFF,unknown,,,45.0,3.0,7,,0,
2,1,car,2,OFF,unknown,,,45.0,1.0,7,,0,
2,3,car,2,OFF,unknown,,,42.0,11.0,7,,0,
2,5,car,2,OFF,unknown,,,8.0,,7,,0,
2,4,car,2,OFF,unknown,,,26.0,18.0,7,,0,
2,7,motorcycle,3,OFF,unknown,,,44.0,2.0,7,,0,
2,2,car,2,OFF,unknown,,,31.0,5.0,7,,0,
2,6,bus,5,OFF,unknown,,,8.0,,7,,0,
3,1,car,2,OFF,unknown,,,44.0,1.0,8,,0,
3,3,car,2,OFF,unknown,,,42.0,9.0,8,,0,
3,4,car,2,OFF,unknown,,,25.0,17.0,8,,0,
3,2,car,2,OFF,unknown,,,30.0,5.0,8,,0,
3,5,car,2,OFF,unknown,,,7.0,,8,,0,
3,6,bus,5,OFF,unknown,,,8.0,1.0,8,,0,
3,7,motorcycle,3,OFF,unknown,,,43.0,1.0,8,,0,
3,8,motorcycle,3,OFF,unknown,,,33.0,3.0,8,,0,
4,1,car,2,OFF,unknown,,,44.0,1.0,8,,0,
4,3,car,2,OFF,unknown,,,42.0,10.0,8,,0,
4,2,car,2,OFF,unknown,,,30.0,5.0,8,,0,
4,6,bus,5,OFF,unknown,,,9.0,2.0,8,,0,
4,4,car,2,OFF,unknown,,,25.0,16.0,8,,0,
4,5,car,2,OFF,unknown,,,7.0,,8,,0,
4,7,motorcycle,3,OFF,unknown,,,43.0,1.0,8,,0,
4,8,motorcycle,3,OFF,unknown,,,32.0,2.0,8,,0,
5,1,car,2,OFF,unknown,,,43.0,1.0,8,,0,
5,3,car,2,OFF,unknown,,,42.0,11.0,8,,0,
5,6,bus,5,OFF,unknown,,,8.0,2.0,8,,0,
5,4,car,2,OFF,unknown,,,24.0,16.0,8,,0,
5,2,car,2,OFF,unknown,,,29.0,5.0,8,,0,
5,5,car,2,OFF,unknown,,,6.0,,8,,0,
5,8,motorcycle,3,OFF,unknown,,,31.0,2.0,8,,0,
5,7,motorcycle,3,OFF,unknown,,,42.0,11.0,8,,0,
6,1,car,2,OFF,unknown,,,42.0,1.0,8,,0,
6,3,car,2,OFF,unknown,,,42.0,1.0,8,,0,
6,4,car,2,OFF,unknown,,,23.0,15.0,8,,0,
6,6,bus,5,OFF,unknown,,,8.0,2.0,8,,0,
6,5,car,2,OFF,unknown,,,6.0,,8,,0,
6,2,car,2,OFF,unknown,,,28.0,5.0,8,,0,
6,7,motorcycle,3,OFF,unknown,,,41.0,10.0,8,,0,
